"Ind1777",134,160,266,266,130,130,274,274,146,134,257,241,174,180,112,112,170,167,176,172
"Ind1515",136,134,266,268,128,130,274,274,146,146,249,253,180,174,167,112,178,173,176,280
"Ind469",134,134,266,266,124,124,274,277,146,140,241,243,172,176,165,187,187,169,276,274
"Ind398",132,144,268,266,128,130,274,274,146,158,243,241,170,174,167,167,168,173,176,174
"Ind1561",138,142,268,266,126,128,274,274,143,140,255,241,188,188,167,167,170,168,276,172
"Ind652",142,132,266,266,122,124,274,274,146,149,241,243,174,182,112,112,168,172,280,176
"Ind264",134,132,266,266,122,132,274,277,146,134,235,229,178,178,167,169,167,177,268,170
"Ind1504",146,140,268,266,122,126,274,277,143,143,241,241,178,172,114,169,174,185,172,170
"Ind15",132,142,268,266,124,130,274,274,119,143,269,261,172,180,169,112,171,173,276,170
"Ind1927",144,142,266,266,128,124,274,274,146,146,235,247,170,178,169,169,168,168,176,176
"Ind1920",134,134,266,268,126,130,274,274,146,140,235,241,176,186,112,112,170,171,276,170
"Ind155",134,150,266,266,122,124,277,274,146,140,241,243,170,172,110,165,171,170,174,268
"Ind582",138,132,266,266,128,124,274,277,119,0,235,239,178,192,112,169,170,171,276,276
"Ind1806",132,130,266,266,128,124,277,274,134,146,241,235,178,174,169,167,177,172,278,276
"Ind619",128,144,266,266,126,126,277,274,146,146,249,247,154,182,169,165,166,172,170,174
"Ind1217",132,132,268,266,124,128,277,277,134,140,243,251,176,172,169,167,170,172,170,268
"Ind239",134,138,266,266,124,126,274,274,140,143,251,235,182,186,114,114,191,179,270,276
"Ind1455",144,132,266,266,128,128,274,277,134,134,235,267,170,180,165,169,170,172,280,176
"Ind1489",134,142,266,266,124,124,277,274,146,164,241,231,176,178,171,169,171,173,170,278
"Ind604",128,132,266,266,124,124,277,274,143,146,253,247,180,154,112,169,170,177,268,172
"Ind1528",144,132,266,266,126,124,274,277,146,146,243,265,178,172,171,169,172,172,176,0
"Ind295",132,160,266,266,124,124,277,274,143,146,243,257,174,172,167,167,177,172,170,270
"Ind1581",134,132,268,268,124,128,274,274,140,140,241,241,182,174,112,114,193,169,172,176
"Ind1663",134,140,266,268,124,128,274,274,146,143,241,241,178,172,167,116,175,172,268,176
"Ind220",140,140,266,266,128,126,274,277,155,143,239,235,166,178,167,112,172,170,268,278
"Ind886",132,140,266,266,126,126,274,274,140,134,235,253,188,172,112,165,170,168,170,172
"Ind1606",142,168,266,266,128,128,274,274,146,146,245,255,186,180,165,112,176,169,188,174
"Ind1885",138,134,268,268,130,130,274,277,146,143,235,241,172,170,171,114,172,169,280,268
"Ind1346",132,140,266,266,124,126,277,274,143,155,241,241,176,172,114,165,170,172,172,174
"Ind298",140,136,266,266,132,128,277,274,146,134,243,241,176,174,167,110,169,168,276,176
"Ind685",140,132,266,266,128,130,277,274,146,140,239,241,176,168,167,167,170,175,276,268
"Ind382",132,134,266,266,126,126,274,277,167,134,241,263,180,172,112,110,168,172,168,176
"Ind1343",138,138,266,266,122,130,274,274,140,143,257,243,184,180,112,169,172,166,188,272
"Ind1327",140,132,266,268,124,130,277,277,146,140,243,235,170,176,112,167,173,172,276,174
"Ind1079",140,142,266,266,126,130,274,274,146,140,241,241,182,176,112,169,169,170,280,280
"Ind1533",132,134,266,266,126,128,274,274,134,143,235,257,180,172,108,167,170,168,276,276
"Ind1415",138,140,266,268,128,126,274,277,149,137,253,255,176,178,169,169,172,181,276,178
"Ind1013",144,132,266,266,124,122,277,274,182,140,255,269,176,178,167,171,169,169,280,276
"Ind964",130,134,266,266,128,124,274,274,143,143,243,235,172,172,187,167,170,168,174,280
"Ind519",132,138,266,266,128,132,274,274,146,146,255,251,178,180,169,114,172,168,176,272
"Ind722",138,146,268,266,122,128,274,274,146,146,243,243,182,170,181,110,170,170,174,268
"Ind1797",136,140,266,268,126,126,277,274,140,143,245,229,178,182,108,112,171,171,172,270
"Ind832",134,132,266,266,130,130,274,274,155,140,243,267,182,178,171,112,173,174,280,272
"Ind935",132,140,266,266,128,128,274,277,146,146,241,239,184,176,114,169,179,170,172,170
"Ind1863",136,132,268,266,128,122,277,277,140,140,243,251,178,180,169,114,170,170,268,268
"Ind1305",132,132,266,266,122,126,274,274,137,146,235,243,178,172,167,169,170,172,270,172
"Ind824",132,144,266,268,132,126,274,274,143,143,235,259,178,174,169,112,181,172,276,172
"Ind1410",134,138,268,266,124,130,274,277,134,140,243,243,178,170,112,112,177,172,174,176
"Ind1834",132,136,266,268,130,132,274,277,140,143,259,235,164,180,167,0,173,174,270,280
"Ind1635",132,138,266,266,126,132,274,277,146,146,243,241,184,170,167,169,168,171,172,178
"Ind683",134,144,266,268,124,128,274,274,146,143,245,241,168,178,169,112,187,170,280,172
"Ind358",134,144,266,266,130,128,274,274,143,170,245,243,180,182,169,169,172,168,268,174
"Ind648",140,132,266,266,128,124,274,274,149,137,243,243,194,182,116,112,172,168,178,270
