"mean","sd"
174.197575621846,65.7753334955194
168.750561040277,68.0031017484917
176.172573639805,70.3467524623176
175.566274761322,67.6601995147256
177.451353892309,69.1867575752229
180.098554825737,70.6592491740722
184.307189129535,70.2659430567039
180.624799584614,69.6235337026621
188.746419773172,70.2731075594947
181.725238870224,70.4401017780147
185.73498146304,68.6811195534362
179.852100225149,72.0794621872367
177.110615220594,66.0043286025813
183.733928396188,68.6080950728188
171.357563740158,68.2425757297309
173.224863263619,71.311153511122
178.125867394076,68.0830882013468
176.912609673966,72.7081980645
178.202956160786,69.4279427681618
173.921114010373,67.0749729975761
175.859896346283,70.8025976815878
174.099001966133,70.5079707646974
172.917159868919,68.9698081441758
169.089868603645,67.7302948627844
173.74150431483,69.2730568905511
171.805300759457,69.4525953937064
175.102439710527,69.6480784569854
178.20170272023,68.8028631976907
180.047217171612,70.3182879467576
171.68320469395,65.728211585029
178.437126362739,68.4243682321756
175.793408828346,69.2032018135493
178.599939526658,69.4316287829948
181.297167935889,67.9191191924245
170.246217653742,68.4639028448162
170.392735913634,68.0494604385284
181.581145652713,67.8489455162852
180.690174786041,69.6297226168296
176.465549223055,65.164026319425
182.220866096691,69.2601597418831
171.317711027043,66.7897365057041
176.22151724498,70.220763608883
171.883444181437,68.603427163219
170.430813901524,68.7273977301781
170.290427108027,69.9865247241827
169.235972025588,67.0987012189203
173.993891620567,69.3891145955171
173.199839791177,69.0039882032358
174.16035203755,69.857203593079
175.768984833897,67.5781641870531
173.867473004134,66.7999133345699
173.576950147777,67.018248071601
173.81062272232,69.0936928760588
178.586210304846,70.561725671372
172.723772994009,68.0888819972515
182.60880942073,69.9601071542988
187.8017371638,68.1438959722998
179.344008322317,69.6638199615467
183.977034255665,71.5080613119387
175.751496432289,66.3859724190003
172.975219434671,69.7705318187143
172.673477571622,68.9700842351108
173.585036717713,67.1116403301033
170.664107393757,67.3641176292533
174.190390503448,68.0801741846638
174.44475641462,68.7267742871419
176.073033154342,70.5163815642695
177.670365463388,66.8492417960847
183.423654015738,74.1923083232552
183.918159068462,69.2369933239583
184.630462973069,67.9454142887001
182.026292578986,72.9690526767635
182.716228817064,72.4178751316562
179.215884980967,71.1307180614349
178.182298676794,67.861349388626
174.288202091997,68.2356865752603
175.597174262588,68.1429422089388
171.363193072589,69.4773389426672
173.258108261911,68.1349130594786
174.901147428908,69.9296275246925
176.017709165728,69.3298552843459
176.145523455657,70.1629316405562
170.319222666934,67.9360250677777
173.288878022412,69.4932920589723
176.167703450994,68.9791229448795
175.475089540569,69.5861437800292
179.404922820663,70.6864933369304
166.50944737807,68.9102522236702
170.861159889466,66.3241213838545
166.709736595416,69.6236860538657
167.603100888971,67.9120976952393
166.768388054394,67.7321951625256
164.362995773759,68.805794930157
170.046412590916,67.4900993024987
167.009434526365,67.2579884988488
175.52678229561,69.2709301686858
176.905032824446,70.5593964839177
169.797968844496,66.7524623619268
171.59913558655,70.8080138564445
164.597044119837,65.9424772451527
163.805182111754,66.2803289282944
172.818983424826,69.6585595394956
166.509602833836,67.1875844808788
171.045371165476,68.7479644300584
169.638584433248,72.2048077336322
162.270041985074,65.2809423693511
174.90891309254,69.5857602731221
168.86937395394,68.7373884319879
172.668264738961,68.417373182136
171.613719507786,67.7711882861359
167.227240795863,66.4632542501739
167.837063388055,69.72448241444
168.727172937058,69.5397006849975
173.354577552995,68.4433651828863
170.007595689516,66.2639611333175
175.048297079304,68.4299933958999
170.95715270261,68.649336763671
170.517668382007,68.6056362907979
173.127508802908,68.1337159554919
172.032235310274,68.860015962468
167.855420080292,68.3890899722245
171.472890838404,68.1759508768675
174.13657326318,68.1871688182415
176.260545713696,67.4351470349298
177.782416139795,71.0733398895518
176.646826706264,70.4450162383691
175.795096130994,70.1373541479767
177.865131455285,71.8601328718661
171.059857498919,69.4541894506759
173.535722500699,70.1183355886279
171.793193055215,67.8274702019938
172.653461976149,69.1783102735966
175.583937762679,68.4148467806264
177.774631428672,66.6077873045279
174.409556443621,68.5482590992073
169.544450453414,67.5505880376026
176.757021966347,68.3933675644566
181.739242805651,67.6405092622434
182.277485127884,67.8308410354322
176.965411836061,69.5376382350234
178.483169206437,66.8809797442166
176.27159005337,68.1582885687613
175.848254086864,71.5323846175345
179.581215230599,71.168884693392
177.410071415304,68.3396867871687
189.889520713578,71.8679279687628
180.01475809922,69.0208157939297
181.319123724881,69.2359071443336
182.225972678655,70.7240795631333
171.343269161518,68.3247196750357
174.61535360339,68.9544843213511
173.399170313837,67.0428850156226
176.094019581752,67.0741209513835
171.6275901101,70.5721760955384
174.467006991386,68.284519029946
180.870876105422,67.4646272317911
169.411866414133,68.6522286891891
176.30093764209,69.4704846265301
168.67159825951,67.0412695517281
175.431279213028,71.4601762141817
171.052006685213,68.6352376849293
170.307233443248,69.0616693906243
167.527139662929,67.2816697872715
170.384358935599,67.0792961584253
162.537256774347,69.6525171036137
177.514603203652,68.0476964554403
171.820022727507,68.1027897399428
174.397004912467,68.921893778388
171.74249185149,68.6823092022049
179.33577036905,74.5108863164684
179.468030461194,74.5553722125395
176.744853908123,65.1401154289561
169.659425628327,69.0666011775352
178.198981505603,68.6352702988093
179.286176739844,65.9358660071966
178.121669722644,66.4098911592775
176.971714661746,68.3307301992294
180.233665346926,69.1708145900222
181.259207194707,68.7351140796639
172.84339082768,68.2475972990943
176.939145509178,68.3250366429758
163.895922824574,65.9903063693073
174.35457737676,66.5353070100019
168.134504504492,65.5921663839773
176.535841336306,69.8929844074674
175.689780818022,68.7086064703498
179.408641010331,69.4587879493226
175.082750980363,68.0024190877677
183.47692830356,68.770389550026
173.627723143041,70.2446091907438
179.314040542476,66.9967358898315
173.38040964126,69.0279690385252
176.668727443224,69.9470997301824
173.496879266876,67.4427264560669
169.48101570348,70.2003179711367
175.523992133371,67.3531430260999
181.271782754198,68.8608121892301
176.266659043681,69.1965639348997
181.498465621886,69.1380289451197
176.808844168647,70.0610497276378
180.939794535777,68.1657382503758
178.993284207696,70.6763611528258
177.751499407465,69.1275679362147
183.644480856468,71.50459800812
177.384843008745,71.7144572100578
185.561813779713,68.8617881603224
176.091531834405,69.4790194014045
178.366866502674,70.8166225489532
176.253256537125,70.0425162016662
175.698416622369,66.761118596763
178.758068637807,69.8815877757359
179.95800953552,71.6259223397787
174.343238831824,66.5904792101715
170.512276433146,70.0673040595666
172.192175772617,70.0025929924199
170.408025189078,67.6082866790357
179.22953121597,70.1242191481539
173.274471535062,69.2866528626734
178.53913584174,67.7876011113161
180.394137999832,71.7552827085049
172.726464416712,68.0344338384942
178.30837582022,70.2433431489161
176.348791188885,69.3395028655765
173.814100216397,69.6858874748692
175.365098156581,65.9166499845779
179.78230936067,70.6504751857936
177.521731728812,70.3979771221369
181.581709110743,67.4982598537742
181.67275583916,68.2250332975552
183.198606942108,70.7894856100699
182.053500494521,68.496071647343
184.532230628166,70.829684701944
182.526675442763,66.9502227563234
177.964663475761,66.7327873664889
177.272537740733,67.7968096206482
176.268056109329,68.8063505592598
178.973868908844,67.219359767451
176.350409258026,66.9799025260938
180.694292250335,68.1721827962296
178.514725460889,67.0375057107389
174.207702169903,71.5410628613063
181.402717771018,69.0124337037758
177.227257097145,68.8272356209323
179.8332589498,67.7642004156125
179.856668503102,70.1446423562302
179.488781183492,67.7770183189023
181.046801055472,70.4062536294532
182.495567169038,73.2487822528897
179.780917304897,66.6168556430213
184.318902323812,71.6160085723788
169.623927239482,65.6690659268476
169.434226007866,65.2818296189748
173.534300974751,67.0790461338529
174.267670694373,67.4391787391901
174.469610623184,69.1408265261962
172.635933053196,69.660571383686
171.473832927153,67.0566338208506
174.790048073145,71.2031985511163
169.859533753673,69.3066127952494
177.37624223236,67.7501223096574
175.397944979788,66.696282214443
179.283155362587,68.5189521595311
178.981693834777,70.309592845066
180.368574001124,68.2244244131482
182.185560665811,67.0867548911569
181.596602581686,68.2214540746158
181.615823909824,69.7415810290605
187.691135129995,73.7604614832522
180.873067255681,70.9135444040927
175.583681095345,68.846683434014
186.453158284658,69.1756866684018
179.906410383387,69.2156280742349
180.01692576224,70.2456881055695
179.027183346543,69.646063640932
177.755081827208,67.6388073725337
179.455926026058,72.2638693253471
173.253479254212,67.5703862517985
180.49570044912,69.0075222802325
180.22055344545,68.6242236460784
177.459158464829,74.1215336080015
176.640894421325,68.4648600514024
174.12843554901,71.8018820105095
176.277863565132,69.7635665474271
168.539266859409,64.9519777967874
177.413348640788,70.625441297354
167.259969734961,66.1595698957234
173.880210971414,70.1007491571266
172.120983285085,67.7961430543573
174.543223073634,68.9418655137057
170.812825435868,69.1156360610479
174.772901102063,68.9829959007214
171.620876815242,68.5367203151934
176.582564055669,69.5936992105235
171.352732389568,65.8129620678554
171.310299542868,65.9808602231049
170.734008509618,65.4659048996662
181.485382674832,70.2918121743635
181.632660326713,69.7938838670747
177.506164942515,67.910263544494
167.16927811475,66.7434703954177
175.788051062545,69.1337870770151
174.883204874243,66.5971483347545
169.077954319111,67.7816778758923
172.202386348814,66.1642900838165
173.303213304702,68.3355391897878
169.176742576966,70.1835105353784
171.575668897133,69.5516260357012
171.289810648962,68.9068764710776
177.812251012298,69.5710395616831
183.697644255864,68.6265394506326
177.499660247264,67.8143852015507
174.907652632273,70.5818300726047
174.256966235768,69.6876944062871
181.380631732291,72.5513056481312
177.678325723836,71.059788399347
180.557233164783,69.8318711917299
182.295050437485,67.5891021641346
177.322328592143,67.5760566755004
175.352870693925,67.1594452890159
182.030777265322,67.6882552192102
183.729808179429,68.4159703641477
176.81611834715,67.4986892616202
177.288698813517,67.402595572138
176.343994298352,68.2159447371836
179.185981928485,68.2857786612698
177.820944082524,66.9029296715501
180.482150918414,66.9370196568287
184.395821350446,68.9465907007689
184.107564503645,70.4308604790148
179.864141272503,67.8404177176968
180.834521548398,69.0181608930005
176.854969925336,68.7782565126774
176.374943531207,70.1726621693796
178.683332254565,70.0081838764814
173.675466385369,70.6457218419905
178.43239160109,70.3648395572371
174.481271286406,70.4450744773269
176.043200262149,73.3326057376977
174.836634167935,68.5713549425206
178.332762727346,68.6141298249848
176.732066138058,70.1056898914916
175.88910874528,68.6882358380005
175.513464247767,68.1057727137538
173.87411401196,66.9420046413536
177.562279128421,66.0136339632487
171.71473067869,67.6359287916645
169.960958437552,67.8432558536639
168.345122998605,66.5794847202269
172.022541429273,68.1263475044975
175.092534735637,68.747786943088
187.720511849494,69.96733784547
180.42241837941,69.7095137380556
170.02587890958,66.8291222134643
172.24389739524,68.6398312261036
172.587563177352,68.8588746060822
172.676541194426,69.3355568880484
171.017054590149,70.8713534581926
176.781110180308,74.0403929109178
173.980168296825,70.5635631392993
172.067855741932,69.3966762340245
173.369259329401,70.0625819758127
173.202716672454,70.3440506513342
177.482019946191,69.317282679611
170.064509362982,68.3806877114721
170.213363584353,67.5462285625505
169.083791749845,68.6783226114176
168.10250052873,67.322000233593
167.497647378535,66.0583366858235
170.309503368223,66.937217730472
167.611896862698,68.1288774587328
171.08835529912,65.6174390930368
178.03647208013,69.4392261969942
167.215448214692,67.6984173171916
186.041424691433,71.0251935878762
184.156934737473,70.6607554829548
177.279245405835,67.6973795547291
171.375381866072,68.2246756968648
181.256880075683,67.8199236389015
173.910892367582,67.0890812516812
175.619101473623,68.2160651571167
177.183106731511,67.3853845451691
174.775552471801,69.3151229700555
181.256255337381,68.670086645614
175.476866837795,69.3940852674589
174.843801017461,69.2994611391415
176.649704576656,70.2279974771155
174.939026935149,72.3157478829841
172.567240440882,70.3547328492953
171.195003249673,68.6027949679754
171.192920407595,69.5662632856808
176.881266458812,70.5031152368891
169.423235843076,66.0719655989294
175.288100778743,66.6264757830864
178.57372539999,70.138071656092
174.773144761083,69.6041263778106
169.763496153854,66.0238497899986
180.283457987296,67.1968132366739
179.239274413095,69.2896491153331
175.299266659811,67.4162448940673
172.707122353663,69.0392430834018
173.710476217676,68.8711016344454
177.730061258228,67.3606825665503
172.765083099434,67.8197945753785
175.692205357089,67.6958171242237
172.026775491246,67.4778557071906
173.464098126337,68.4652135204467
181.720518241667,68.9255282518211
183.497731678788,67.0593905346676
179.568453917933,68.1630125491196
177.600932930583,66.4159362551019
177.571363018257,67.2559879343363
180.78824102321,67.4909088132049
179.800948416112,68.3298431955928
175.399720465945,66.0260545827986
177.024486803536,66.6763710669961
175.689244608844,65.774529385159
180.282398391656,71.7846332616475
181.056826277327,66.6876190876099
171.169798065547,68.4711621728423
174.576256544651,67.4348999704674
173.438060736407,68.4645147252707
175.893345242281,70.9105342293387
179.018939247784,68.8114201695572
181.452415004041,70.0206259376287
186.465802408247,67.3747900960769
184.782970599038,67.1765876038904
175.547189349253,67.0352704007252
172.681682661636,67.0652846497096
174.999631943488,66.1258421905025
173.95581078674,66.182480871884
182.834566177,71.547468178118
178.662413963934,65.9815029120053
177.782997053019,70.0062227365227
179.454952190756,66.6481005395934
177.451741707442,71.8758922702835
176.004332018765,66.1399726688918
177.119804928345,68.4248720399662
179.969537917547,68.3873431044
176.821447892188,68.0655719647832
175.639089481087,68.1455010669653
173.961910089361,66.4858308815783
171.516639634179,70.0778619690787
174.722240416554,70.7773264809189
172.909493536719,69.5021771569699
177.549382239339,67.7643647317741
180.956193594277,69.6912266578693
177.275192371018,68.9680269907471
193.769637668836,68.8807288733313
185.629296472483,67.4051082902573
182.598017648396,69.6022849740057
185.770153179194,66.6870052109674
174.450214978275,70.8231228164911
180.214447184387,66.2813712240513
174.208691054898,69.11838058668
175.754973683173,71.0359100192691
178.992407824997,69.3160089810323
179.134884689779,72.5324175598901
182.743538186375,70.2306621692505
173.551970756037,68.3882240550343
170.925022472862,66.8143984639645
175.24365571103,68.9267317214469
173.981064002773,70.8707041977345
167.789528319823,67.7029293510178
170.994083580154,67.7662575474101
171.469798818417,67.9287694967082
172.901210301152,70.5740832145599
174.676692440912,67.785879632829
171.472668639035,67.8051340495554
173.366774183838,66.5257438313989
173.531964489875,66.5413575341315
171.308114656193,68.2850825231238
178.194639352899,66.1805670325161
176.399864756598,74.3615944452692
170.183803697227,65.6762827793012
167.388195301216,70.6713035068148
177.039294216531,67.4502813758476
178.496600728845,70.7548862610233
176.172546662255,67.5667879131411
175.664507488739,67.7509398611434
178.849462275339,69.7953182711541
175.050812330676,70.3737824803514
175.220339890349,69.5982073121787
171.584056320268,69.1948402641602
171.799960446327,69.7673720168731
176.734522199391,67.7406193496806
174.469999191654,71.1084598718108
178.191790568336,66.644644562416
180.613045720288,71.5113576239551
171.075273992361,67.1830248676287
172.631604476905,67.0070041637527
167.412200452079,65.9698729178129
178.043026038144,67.4867833376175
165.108638388846,68.2983429750528
178.689705626483,68.2234151432503
170.303943965293,67.6545845121314
177.63299900187,67.7894057593934
170.855526333999,67.60339416366
185.521183474893,67.4979413477463
168.898472202595,66.579084839691
172.506223812007,67.4880304025484
175.602992326684,68.3197862908991
173.546729411924,68.6440353630024
182.001591184895,73.1874323479695
177.170219914949,68.7367334832211
174.614707934901,66.8109249355329
173.755442904091,66.6761583861372
175.58899435107,69.7510078164005
181.21013342728,69.8255689259923
173.619300246383,67.9820034711528
173.942002025361,68.8631308129811
178.801352355588,69.0771544666326
176.234813841305,69.6920649086666
169.831783248622,66.5360437392613
170.619947060823,69.8719677560077
166.593037336604,67.9323448707169
165.117364528164,68.2005544636111
166.319968637313,68.8334208461975
171.240907949683,69.0926371313725
171.115831316101,69.3487001811774
171.985097141373,69.7356994279698
170.527787271561,68.8825077241426
174.45730279877,70.6604740206466
165.808047522453,67.248432279544
162.354031521108,64.8101484776814
170.884581185849,68.9508457590113
171.622425964133,69.3301047335584
168.185702058513,65.7272035874081
167.889425715837,68.3068295744894
167.044588395185,67.0542940436446
169.18648706203,66.4793793457481
170.706571234713,66.7653455615799
171.159284128814,66.6001324604423
171.873884221493,68.429114604329
171.347751925488,68.5014673484361
171.214190870618,69.3566855731013
168.018329383971,68.4591586968978
172.464850059068,70.0107114951324
171.457107662611,68.8389705732183
176.288930826979,69.9662730048446
173.692981841503,69.8362715566067
177.458823912199,69.4035059330082
178.698643333902,70.2544238045349
177.603578246539,67.3273388946906
184.88011846902,69.4685466045741
175.929933433128,68.7132163430636
180.295546279106,68.8507850158801
178.68370809638,68.2424313666198
175.818964604243,69.4494327722038
168.946638642477,64.1751558280161
176.107885242261,68.6204063842064
174.558467052112,68.1997757042499
176.694755089589,69.8873579317181
181.85031746716,66.2348946138154
181.026055852132,69.579199033159
179.707740014945,67.8957452998812
178.514374267193,70.7999889278996
174.346812622606,68.5462139001658
181.142600526349,68.5716395351454
181.385787722187,68.9505801388479
177.908963290695,69.305370888404
183.378730250709,70.0673483392002
186.067948063191,69.5189115506978
184.422028887595,67.5706616311653
184.21657785598,67.7580739759955
186.4179893597,67.2191083349396
181.602078947254,67.3005775016433
184.275632223291,71.2231502888335
182.0208312923,67.1843906043448
181.446161907644,68.4170219883282
179.870081062251,67.0739740906494
181.448157057302,69.9970388630146
177.009467144111,68.3104063401237
180.817326743888,67.7800327069536
173.839988357972,69.4015106507392
179.732511293345,69.7021169011839
178.477673180312,72.5247441040527
177.036196446684,71.1805631282203
175.923796210578,69.2294233059772
170.459721081758,69.4110093890436
173.764924016243,70.9571625124881
167.983935460435,66.2152550130523
176.87478185961,70.6544690196174
177.067661279999,68.4686736189149
176.979248206789,71.8605831270878
180.080578688668,70.5241301400921
176.187008222705,69.8604465201244
169.481494953514,68.3184081157881
173.8562065474,67.3667305320941
173.041084398896,68.5213913504657
173.045723159583,68.5271010525947
173.106266936138,69.1031568450014
168.868920011498,69.2429087025822
171.311669101978,68.1239432618253
172.438064791101,71.0790251608393
172.215031858221,68.1883769103771
181.321102565237,67.7228847363332
179.486881107999,71.6519477649369
171.71553476129,69.4532928430707
170.003074203631,66.974332873304
178.045195302897,66.4826372987055
178.020198322325,67.8224808051804
175.435484377678,67.8302958542978
174.176051018789,69.6041749168393
169.430391810978,68.308214509934
169.346881909847,68.536830847714
168.044257765933,66.136878475044
175.919083709062,69.0782506467697
174.312431716791,67.2243264699892
171.598195135686,69.2161360012993
165.508914773374,67.2808093276291
180.557973986025,68.0249163389568
177.711530659825,68.8591395002844
178.358256123171,69.6741518968149
180.052375865726,73.2491288403169
176.040382853015,67.561471231372
174.655212995728,68.6520183018047
177.356058044297,68.9067773129545
175.825238546395,68.3549166796832
179.604119411052,70.1970610148394
184.71882840607,68.6927229784842
184.888404663572,68.738554376919
171.400408019221,67.4930765660892
174.157502540667,67.1857611470955
171.8823878626,67.0946198802532
179.434068731449,70.9829386163107
174.856550607646,74.3488416149436
180.531362860437,66.3248600514166
177.867224329154,65.7376822428632
179.55751843958,68.399053635153
182.792377753222,69.6021697940985
185.579870132314,70.507643203367
181.493299653334,68.5014981798474
181.551218762782,68.6056616176104
176.891243050333,68.0612562342115
180.328442305969,68.6545238770405
171.994151043351,68.7259993177127
175.398429572842,67.9232630444343
176.187945778262,69.7974577217343
179.343307268723,68.2437443965815
179.15368842779,67.4923321502442
177.146857347709,67.9209575199507
175.473196725156,67.9909392689062
170.630355667655,70.8941196005312
165.016500226439,69.5352893783369
166.228660564086,69.9306929127449
167.857208885447,67.3933272579707
163.807649811574,66.9926681558982
170.626768731645,70.8688150310135
172.308916845301,70.318783137467
176.388935176382,70.2912121378897
174.980321961372,70.401282506513
168.34313930533,66.5780523404591
174.273812123274,65.951499910806
171.225008962544,66.4981759631753
177.731534065994,69.2090163988162
175.098911669106,68.3556432238127
175.902888410464,70.6550852413546
173.769630643543,66.7083633473601
180.571933598613,70.4746226305672
180.392278816879,69.9973251365366
179.800907228709,69.2027378555472
183.932562651356,68.6057011501423
189.631746138682,68.0633432148024
185.781843311583,68.0983724731697
175.725678244224,66.6811247370529
182.656954721229,68.2743432251687
180.272285385872,68.2870349511813
184.010142759543,70.6122065852608
174.509871440275,65.6488630041055
182.933743697854,69.1951915648783
178.483993688725,66.6993076815411
178.426361588159,69.081918808179
176.109308445667,68.7131300650355
179.83942585347,68.688973035462
185.669697181268,68.9040762015748
177.577015311631,69.2776836043056
178.144192231411,68.4753311676689
177.661263794911,67.6589286970171
172.927226323504,69.0234716340585
174.850002641016,66.8494814134306
177.283296904682,67.8406569966728
173.22719626418,72.3460054549973
171.819434064393,66.1906529026084
170.952611778124,65.8895682351022
166.572746663273,69.2019075857483
169.69166041611,65.4477208958022
171.667363772314,68.502974782318
169.378905139557,67.9480139522095
168.673042570481,69.114779304176
169.191214486225,67.072680008874
167.132675951005,66.0803546065297
170.92704015035,68.1088174874023
172.735894389864,67.3762459629805
171.964556177549,66.6186456039729
172.744620653327,68.4638483064245
174.450318386904,69.9910641717909
171.197912757223,67.5850331780805
182.18566819068,70.8020295193498
182.489729036105,71.3587317399277
184.634361132431,72.3124242064968
175.827048808489,67.6304136534123
175.5243677381,69.5047521091376
175.181377423808,70.0915405793615
176.533788942207,67.9310460188205
177.416176390978,69.2560651961467
175.905825128493,68.8144040797278
175.575743388741,69.7847441728081
175.382741422736,70.3684529651876
165.336267102654,68.0710842948928
162.784309669792,66.800866568608
170.554840107134,68.1278436767868
172.805753026657,71.6544571669007
169.136210053115,66.9733773245793
170.588287735669,68.5333946536619
168.672922838588,68.3290811371666
171.508033918418,68.8720570103503
171.668300602454,66.8639294838924
168.548244836268,68.1987854018486
176.233371756124,67.248254879045
180.400578112093,69.2113316511215
173.58198034933,68.573188513692
175.019854652342,68.4092848782927
177.066576463123,70.5597082876889
180.350661518327,73.7919663179748
177.176393571146,67.7032385754592
182.743331882738,69.7822387718752
175.318426306069,66.2342762413408
176.466517516707,67.5287172301091
174.287125881249,68.5187436496624
169.190602113031,66.8805271953345
169.02177048218,67.1989662687561
174.861131522121,68.7393151286685
176.680061628908,68.81391614122
177.522193549529,68.7088371121844
184.3467962683,69.9245382753245
178.119871951565,66.5838420825675
177.795657165915,66.5263488535995
173.653582689681,67.1996118212585
180.438981713715,69.4888299112293
184.792145123023,68.5044437923125
184.018350664466,68.3386262968136
181.65308349179,68.8028908720485
180.976448181717,67.1137571598389
179.261004390253,68.2109806763075
176.742003924845,68.1512657064494
176.704938571088,68.0477643701059
177.981183991354,70.7224262740316
172.208696823205,71.5922902251444
169.22994633265,66.6110471622023
171.150550829615,68.9420943133926
171.996645102622,70.2234436732125
175.3299358289,68.1546613707438
172.967464170054,68.890871668195
170.531880092568,69.7593469431485
171.419188177558,67.3396442544217
169.746408092535,67.898378798175
167.461086880761,65.2271570342597
174.82855459794,68.3329046378074
171.732414312367,65.1108218711896
171.622792257963,68.3954927227793
176.593342661961,67.880205647604
171.895898356491,67.5225883711351
175.571069979508,67.9545703070712
170.468037462572,67.981547378043
178.944075359588,68.8057291849145
173.681440969918,68.1990499767388
171.626543380874,68.2428964671223
167.402764520891,64.9082835960656
171.148270396428,67.5010393547669
174.558443265425,67.4432604403456
171.554856967274,69.3155082539438
171.892310133448,67.1546389127198
173.685451263101,68.1816837505019
172.161660131564,68.7643061999255
177.015889681873,68.204026795308
169.686755949334,70.3422809576382
170.055523892042,68.5400712379851
174.699067772361,72.1268411810953
173.160897003506,71.178432289343
174.008803021613,70.8382202218109
174.627614072856,70.8461777209398
177.453432148071,71.3007653014143
179.308013162293,67.2122204573229
178.168414920264,67.0080661158158
175.005906791004,67.505437816647
173.746189658881,67.6872130811536
169.970829296081,66.0429876372787
171.419427843258,67.776915369987
176.28122013189,68.7461726505455
181.671152468904,67.5690287545634
171.787327540046,67.8777339885804
175.632265353655,65.6635303547145
173.740194570577,65.4731270824311
173.556884168164,66.5095809330006
173.038275491019,68.2307230731111
172.603625887011,67.6683618394281
173.95964684113,72.129660466627
170.322254821177,67.9707306821641
