"","layer","level","class","id","metric","value","plot_id","percentage_inside"
"127",1,"class",7,NA,"ca",0.256677163891974,"ED07",97.8078979385562
"128",1,"class",8,NA,"ca",3.29841509206332,"ED07",97.8078979385562
"129",1,"class",9,NA,"ca",24.7070728624429,"ED07",97.8078979385562
"130",1,"class",10,NA,"ca",18.7344767423967,"ED07",97.8078979385562
"131",1,"class",11,NA,"ca",0.558168935267006,"ED07",97.8078979385562
"132",1,"class",12,NA,"ca",1.43256790670271,"ED07",97.8078979385562
"133",1,"class",13,NA,"ca",5.57483434578928,"ED07",97.8078979385562
"134",1,"class",14,NA,"ca",17.389952830319,"ED07",97.8078979385562
"135",1,"class",15,NA,"ca",2.49890707080008,"ED07",97.8078979385562
"136",1,"class",1,NA,"ca",149.702596484054,"ED08",98.305224680172
"137",1,"class",2,NA,"ca",0.597456693452433,"ED08",98.305224680172
"138",1,"class",3,NA,"ca",83.8122703460567,"ED08",98.305224680172
"139",1,"class",4,NA,"ca",0.233155921532316,"ED08",98.305224680172
"140",1,"class",5,NA,"ca",2.3408134746122,"ED08",98.305224680172
"141",1,"class",6,NA,"ca",27.1588517609374,"ED08",98.305224680172
"142",1,"class",7,NA,"ca",0.255091943550792,"ED08",98.305224680172
"143",1,"class",8,NA,"ca",2.24210137552906,"ED08",98.305224680172
"144",1,"class",9,NA,"ca",18.9307441581517,"ED08",98.305224680172
"145",1,"class",10,NA,"ca",9.59383919240083,"ED08",98.305224680172
"146",1,"class",11,NA,"ca",0.43546431210115,"ED08",98.305224680172
"147",1,"class",12,NA,"ca",1.23115923578696,"ED08",98.305224680172
"148",1,"class",13,NA,"ca",3.76656921822712,"ED08",98.305224680172
"149",1,"class",14,NA,"ca",11.6869726996521,"ED08",98.305224680172
"150",1,"class",15,NA,"ca",1.98358192853788,"ED08",98.305224680172
"151",1,"class",1,NA,"ca",105.871082675288,"ED09",98.6845331436229
"152",1,"class",2,NA,"ca",0.158222127566863,"ED09",98.6845331436229
"153",1,"class",3,NA,"ca",93.9915271260784,"ED09",98.6845331436229
"154",1,"class",4,NA,"ca",0.206464238490309,"ED09",98.6845331436229
"155",1,"class",5,NA,"ca",2.27363440718069,"ED09",98.6845331436229
"156",1,"class",6,NA,"ca",79.6235183915622,"ED09",98.6845331436229
"157",1,"class",7,NA,"ca",0.230542450159028,"ED09",98.6845331436229
"158",1,"class",8,NA,"ca",1.00541529044451,"ED09",98.6845331436229
"159",1,"class",9,NA,"ca",12.9488080912309,"ED09",98.6845331436229
"160",1,"class",10,NA,"ca",6.5626408373089,"ED09",98.6845331436229
"161",1,"class",11,NA,"ca",0.361515925374814,"ED09",98.6845331436229
"162",1,"class",12,NA,"ca",0.399518369770104,"ED09",98.6845331436229
"163",1,"class",13,NA,"ca",1.80059608861428,"ED09",98.6845331436229
"164",1,"class",14,NA,"ca",6.85903419731636,"ED09",98.6845331436229
"165",1,"class",15,NA,"ca",1.7033406784933,"ED09",98.6845331436229
"166",1,"class",1,NA,"ca",68.017777523447,"ED10",98.3336962612539
"167",1,"class",2,NA,"ca",0.166662354788816,"ED10",98.3336962612539
"168",1,"class",3,NA,"ca",91.6003293508924,"ED10",98.3336962612539
"169",1,"class",4,NA,"ca",0.169832795471174,"ED10",98.3336962612539
"170",1,"class",5,NA,"ca",2.29492777230409,"ED10",98.3336962612539
"171",1,"class",6,NA,"ca",126.749548507233,"ED10",98.3336962612539
"172",1,"class",7,NA,"ca",0.189626627839408,"ED10",98.3336962612539
"173",1,"class",8,NA,"ca",0.771531024431103,"ED10",98.3336962612539
"174",1,"class",9,NA,"ca",8.39922571204725,"ED10",98.3336962612539
"175",1,"class",10,NA,"ca",5.46099838777553,"ED10",98.3336962612539
"176",1,"class",11,NA,"ca",0.276642371432232,"ED10",98.3336962612539
"177",1,"class",12,NA,"ca",0.339322840598308,"ED10",98.3336962612539
"178",1,"class",13,NA,"ca",0.289966791056736,"ED10",98.3336962612539
"179",1,"class",14,NA,"ca",6.28261380622929,"ED10",98.3336962612539
"180",1,"class",15,NA,"ca",1.26162117261343,"ED10",98.3336962612539
"181",1,"class",1,NA,"ca",124.267907485011,"ED11",97.8775507943661
"182",1,"class",2,NA,"ca",0.732029047280631,"ED11",97.8775507943661
"183",1,"class",3,NA,"ca",58.7902527612362,"ED11",97.8775507943661
"184",1,"class",4,NA,"ca",0.561939189051431,"ED11",97.8775507943661
"185",1,"class",5,NA,"ca",11.2968371205502,"ED11",97.8775507943661
"186",1,"class",6,NA,"ca",2.05988672387952,"ED11",97.8775507943661
"187",1,"class",7,NA,"ca",42.5060982283721,"ED11",97.8775507943661
"188",1,"class",8,NA,"ca",3.85936887387564,"ED11",97.8775507943661
"189",1,"class",9,NA,"ca",17.062412032797,"ED11",97.8775507943661
"190",1,"class",10,NA,"ca",13.0522758513373,"ED11",97.8775507943661
"191",1,"class",11,NA,"ca",3.63713811955956,"ED11",97.8775507943661
"192",1,"class",12,NA,"ca",0.64201423817747,"ED11",97.8775507943661
"193",1,"class",13,NA,"ca",8.30424102295538,"ED11",97.8775507943661
"194",1,"class",14,NA,"ca",20.6585057986579,"ED11",97.8775507943661
"195",1,"class",15,NA,"ca",6.77308954854854,"ED11",97.8775507943661
"196",1,"class",1,NA,"ca",121.411554649172,"ED12",97.5037629564778
"197",1,"class",2,NA,"ca",2.59509138609593,"ED12",97.5037629564778
"198",1,"class",3,NA,"ca",44.5598582898519,"ED12",97.5037629564778
"199",1,"class",4,NA,"ca",0.286924881753388,"ED12",97.5037629564778
"200",1,"class",5,NA,"ca",4.65005107377989,"ED12",97.5037629564778
"201",1,"class",6,NA,"ca",0.573378481783723,"ED12",97.5037629564778
"202",1,"class",7,NA,"ca",43.9737123577527,"ED12",97.5037629564778
"203",1,"class",8,NA,"ca",7.10127300296559,"ED12",97.5037629564778
"204",1,"class",9,NA,"ca",25.4574390531296,"ED12",97.5037629564778
"205",1,"class",10,NA,"ca",24.9682914683934,"ED12",97.5037629564778
"206",1,"class",11,NA,"ca",3.57882771727998,"ED12",97.5037629564778
"207",1,"class",12,NA,"ca",0.630103663722126,"ED12",97.5037629564778
"208",1,"class",13,NA,"ca",3.13573721002396,"ED12",97.5037629564778
"209",1,"class",14,NA,"ca",23.9236741073495,"ED12",97.5037629564778
"210",1,"class",15,NA,"ca",7.34184090068774,"ED12",97.5037629564778
"211",1,"class",1,NA,"ca",114.608345914141,"ED13",97.6274566429747
"212",1,"class",2,NA,"ca",0.741626056913714,"ED13",97.6274566429747
"213",1,"class",3,NA,"ca",51.5762577388749,"ED13",97.6274566429747
"214",1,"class",4,NA,"ca",0.220988284318945,"ED13",97.6274566429747
"215",1,"class",5,NA,"ca",5.04682744079768,"ED13",97.6274566429747
"216",1,"class",6,NA,"ca",0.467811375819806,"ED13",97.6274566429747
"217",1,"class",7,NA,"ca",44.0280811310759,"ED13",97.6274566429747
"218",1,"class",8,NA,"ca",6.29461006827053,"ED13",97.6274566429747
"219",1,"class",9,NA,"ca",25.7955622675238,"ED13",97.6274566429747
"220",1,"class",10,NA,"ca",19.5524932822381,"ED13",97.6274566429747
"221",1,"class",11,NA,"ca",3.6632299894995,"ED13",97.6274566429747
"222",1,"class",12,NA,"ca",0.696597230465631,"ED13",97.6274566429747
"223",1,"class",13,NA,"ca",8.36280848799299,"ED13",97.6274566429747
"224",1,"class",14,NA,"ca",26.1181331850572,"ED13",97.6274566429747
"225",1,"class",15,NA,"ca",7.0313947765747,"ED13",97.6274566429747
"226",1,"class",1,NA,"ca",134.926714840133,"ED14",97.733947544504
"227",1,"class",2,NA,"ca",0.737984334508303,"ED14",97.733947544504
"228",1,"class",3,NA,"ca",50.2206372844089,"ED14",97.733947544504
"229",1,"class",4,NA,"ca",0.2471658418449,"ED14",97.733947544504
"230",1,"class",5,NA,"ca",5.09198479862478,"ED14",97.733947544504
"231",1,"class",6,NA,"ca",0.258776509749211,"ED14",97.733947544504
"232",1,"class",7,NA,"ca",32.1279177174316,"ED14",97.733947544504
"233",1,"class",8,NA,"ca",5.67915898175606,"ED14",97.733947544504
"234",1,"class",9,NA,"ca",25.6188316213788,"ED14",97.733947544504
"235",1,"class",10,NA,"ca",16.061838090962,"ED14",97.733947544504
"236",1,"class",11,NA,"ca",3.6693994956922,"ED14",97.733947544504
"237",1,"class",12,NA,"ca",0.700324640457052,"ED14",97.733947544504
"238",1,"class",13,NA,"ca",9.67057242567261,"ED14",97.733947544504
"239",1,"class",14,NA,"ca",22.1468991676459,"ED14",97.733947544504
"240",1,"class",15,NA,"ca",7.04536185309428,"ED14",97.733947544504
"241",1,"class",1,NA,"ca",127.322884145229,"ED14A",97.7588488203136
"242",1,"class",2,NA,"ca",0.723888726609754,"ED14A",97.7588488203136
"243",1,"class",3,NA,"ca",50.0121165438572,"ED14A",97.7588488203136
"244",1,"class",4,NA,"ca",0.226258070858553,"ED14A",97.7588488203136
"245",1,"class",5,NA,"ca",5.83562451381006,"ED14A",97.7588488203136
"246",1,"class",6,NA,"ca",0.390178422895066,"ED14A",97.7588488203136
"247",1,"class",7,NA,"ca",38.3976783857615,"ED14A",97.7588488203136
"248",1,"class",8,NA,"ca",5.62946018187078,"ED14A",97.7588488203136
"249",1,"class",9,NA,"ca",24.9237339236698,"ED14A",97.7588488203136
"250",1,"class",10,NA,"ca",17.0072292274078,"ED14A",97.7588488203136
"251",1,"class",11,NA,"ca",3.65059107056329,"ED14A",97.7588488203136
"252",1,"class",12,NA,"ca",0.694797791159469,"ED14A",97.7588488203136
"253",1,"class",13,NA,"ca",8.48272826461402,"ED14A",97.7588488203136
"254",1,"class",14,NA,"ca",23.9453530666113,"ED14A",97.7588488203136
"255",1,"class",15,NA,"ca",6.96181645673525,"ED14A",97.7588488203136
"256",1,"class",1,NA,"ca",138.352161778459,"ED15",97.6789437366214
"257",1,"class",2,NA,"ca",0.895606648973111,"ED15",97.6789437366214
"258",1,"class",3,NA,"ca",15.0982383424905,"ED15",97.6789437366214
"259",1,"class",4,NA,"ca",40.4920972068014,"ED15",97.6789437366214
"260",1,"class",5,NA,"ca",1.37609978752236,"ED15",97.6789437366214
"261",1,"class",6,NA,"ca",0.26803076903826,"ED15",97.6789437366214
"262",1,"class",7,NA,"ca",8.39721205377602,"ED15",97.6789437366214
"263",1,"class",8,NA,"ca",5.92375419602077,"ED15",97.6789437366214
"264",1,"class",9,NA,"ca",44.6173118162721,"ED15",97.6789437366214
"265",1,"class",10,NA,"ca",19.3977843456979,"ED15",97.6789437366214
"266",1,"class",11,NA,"ca",3.30586991204622,"ED15",97.6789437366214
"267",1,"class",12,NA,"ca",1.45077651872979,"ED15",97.6789437366214
"268",1,"class",13,NA,"ca",10.2052629623731,"ED15",97.6789437366214
"269",1,"class",14,NA,"ca",17.741743214682,"ED15",97.6789437366214
"270",1,"class",15,NA,"ca",6.687487650125,"ED15",97.6789437366214
"271",1,"class",1,NA,"ca",138.843151646296,"ED15A",97.2763998632932
"272",1,"class",2,NA,"ca",1.151341249419,"ED15A",97.2763998632932
"273",1,"class",3,NA,"ca",13.7343490359748,"ED15A",97.2763998632932
"274",1,"class",4,NA,"ca",41.0602487458393,"ED15A",97.2763998632932
"275",1,"class",5,NA,"ca",1.39692187092273,"ED15A",97.2763998632932
"276",1,"class",6,NA,"ca",0.288810008645611,"ED15A",97.2763998632932
"277",1,"class",7,NA,"ca",7.12440865118845,"ED15A",97.2763998632932
"278",1,"class",8,NA,"ca",7.26206575811299,"ED15A",97.2763998632932
"279",1,"class",9,NA,"ca",45.335159568069,"ED15A",97.2763998632932
"280",1,"class",10,NA,"ca",21.2841965517013,"ED15A",97.2763998632932
"281",1,"class",11,NA,"ca",1.4851800845127,"ED15A",97.2763998632932
"282",1,"class",12,NA,"ca",1.48625117933782,"ED15A",97.2763998632932
"283",1,"class",13,NA,"ca",6.88495469208441,"ED15A",97.2763998632932
"284",1,"class",14,NA,"ca",18.775306877131,"ED15A",97.2763998632932
"285",1,"class",15,NA,"ca",7.10637141433341,"ED15A",97.2763998632932
"286",1,"class",1,NA,"ca",145.17447884517,"ED16",97.3576395873722
"287",1,"class",2,NA,"ca",1.51131479824562,"ED16",97.3576395873722
"288",1,"class",3,NA,"ca",14.2181839903782,"ED16",97.3576395873722
"289",1,"class",4,NA,"ca",41.0668466899613,"ED16",97.3576395873722
"290",1,"class",5,NA,"ca",1.40557631710969,"ED16",97.3576395873722
"291",1,"class",6,NA,"ca",0.301748834133067,"ED16",97.3576395873722
"292",1,"class",7,NA,"ca",0.74873812655253,"ED16",97.3576395873722
"293",1,"class",8,NA,"ca",6.802694609515,"ED16",97.3576395873722
"294",1,"class",9,NA,"ca",45.5863098826625,"ED16",97.3576395873722
"295",1,"class",10,NA,"ca",22.1646793417433,"ED16",97.3576395873722
"296",1,"class",11,NA,"ca",1.58324952670074,"ED16",97.3576395873722
"297",1,"class",12,NA,"ca",1.48796493105799,"ED16",97.3576395873722
"298",1,"class",13,NA,"ca",5.88035343370687,"ED16",97.3576395873722
"299",1,"class",14,NA,"ca",18.7204239782915,"ED16",97.3576395873722
"300",1,"class",15,NA,"ca",6.78945587747651,"ED16",97.3576395873722
"301",1,"class",1,NA,"ca",144.872258729318,"ED16A",96.7538301780637
"302",1,"class",2,NA,"ca",1.50574510515504,"ED16A",96.7538301780637
"303",1,"class",3,NA,"ca",13.6918479933142,"ED16A",96.7538301780637
"304",1,"class",4,NA,"ca",41.0673608154786,"ED16A",96.7538301780637
"305",1,"class",5,NA,"ca",1.40330559608047,"ED16A",96.7538301780637
"306",1,"class",6,NA,"ca",0.300163613791896,"ED16A",96.7538301780637
"307",1,"class",7,NA,"ca",0.477065635108873,"ED16A",96.7538301780637
"308",1,"class",8,NA,"ca",6.71572170971538,"ED16A",96.7538301780637
"309",1,"class",9,NA,"ca",45.5584614172107,"ED16A",96.7538301780637
"310",1,"class",10,NA,"ca",22.2173343633469,"ED16A",96.7538301780637
"311",1,"class",11,NA,"ca",1.59991576217967,"ED16A",96.7538301780637
"312",1,"class",12,NA,"ca",1.48145267452129,"ED16A",96.7538301780637
"313",1,"class",13,NA,"ca",5.23234106450887,"ED16A",96.7538301780637
"314",1,"class",14,NA,"ca",18.6266389154044,"ED16A",96.7538301780637
"315",1,"class",15,NA,"ca",6.73174528829919,"ED16A",96.7538301780637
"316",1,"class",1,NA,"ca",118.266905930205,"ED17",97.5810416290968
"317",1,"class",2,NA,"ca",1.62043793902894,"ED17",97.5810416290968
"318",1,"class",3,NA,"ca",28.7028135294535,"ED17",97.5810416290968
"319",1,"class",4,NA,"ca",0.709664587332119,"ED17",97.5810416290968
"320",1,"class",5,NA,"ca",4.99331554333473,"ED17",97.5810416290968
"321",1,"class",6,NA,"ca",0.47680857235083,"ED17",97.5810416290968
"322",1,"class",7,NA,"ca",43.7116797197359,"ED17",97.5810416290968
"323",1,"class",8,NA,"ca",7.13537666219756,"ED17",97.5810416290968
"324",1,"class",9,NA,"ca",39.2831310557909,"ED17",97.5810416290968
"325",1,"class",10,NA,"ca",22.4828801923902,"ED17",97.5810416290968
"326",1,"class",11,NA,"ca",3.66845693224616,"ED17",97.5810416290968
"327",1,"class",12,NA,"ca",0.684386749459265,"ED17",97.5810416290968
"328",1,"class",13,NA,"ca",8.26872351855451,"ED17",97.5810416290968
"329",1,"class",14,NA,"ca",27.042273800172,"ED17",97.5810416290968
"330",1,"class",15,NA,"ca",7.16061165627741,"ED17",97.5810416290968
"331",1,"class",1,NA,"ca",112.651884106582,"ED17A",97.6189220653034
"332",1,"class",2,NA,"ca",1.33548387175383,"ED17A",97.6189220653034
"333",1,"class",3,NA,"ca",39.9641759893975,"ED17A",97.6189220653034
"334",1,"class",4,NA,"ca",0.243566963232508,"ED17A",97.6189220653034
"335",1,"class",5,NA,"ca",4.39213143989104,"ED17A",97.6189220653034
"336",1,"class",6,NA,"ca",0.472095755120317,"ED17A",97.6189220653034
"337",1,"class",7,NA,"ca",43.6887582904801,"ED17A",97.6189220653034
"338",1,"class",8,NA,"ca",6.95881739122491,"ED17A",97.6189220653034
"339",1,"class",9,NA,"ca",35.5294578192596,"ED17A",97.6189220653034
"340",1,"class",10,NA,"ca",21.3667136970291,"ED17A",97.6189220653034
"341",1,"class",11,NA,"ca",3.64506422126566,"ED17A",97.6189220653034
"342",1,"class",12,NA,"ca",0.695183385296512,"ED17A",97.6189220653034
"343",1,"class",13,NA,"ca",8.32917611048468,"ED17A",97.6189220653034
"344",1,"class",14,NA,"ca",28.0189409055114,"ED17A",97.6189220653034
"345",1,"class",15,NA,"ca",6.91246040719368,"ED17A",97.6189220653034
"346",1,"class",1,NA,"ca",101.204536741201,"ED19",97.6237173998365
"347",1,"class",2,NA,"ca",1.86991734569611,"ED19",97.6237173998365
"348",1,"class",3,NA,"ca",61.9549952191255,"ED19",97.6237173998365
"349",1,"class",4,NA,"ca",4.88954787667701,"ED19",97.6237173998365
"350",1,"class",5,NA,"ca",5.76527500569588,"ED19",97.6237173998365
"351",1,"class",6,NA,"ca",0.556455183546822,"ED19",97.6237173998365
"352",1,"class",7,NA,"ca",55.7651810685447,"ED19",97.6237173998365
"353",1,"class",8,NA,"ca",5.46819614500034,"ED19",97.6237173998365
"354",1,"class",9,NA,"ca",16.4155136022173,"ED19",97.6237173998365
"355",1,"class",10,NA,"ca",22.4356663324989,"ED19",97.6237173998365
"356",1,"class",11,NA,"ca",3.63902324645183,"ED19",97.6237173998365
"357",1,"class",12,NA,"ca",0.673632957415051,"ED19",97.6237173998365
"358",1,"class",13,NA,"ca",5.39621857275222,"ED19",97.6237173998365
"359",1,"class",14,NA,"ca",20.5161358745032,"ED19",97.6237173998365
"360",1,"class",15,NA,"ca",7.65712837341047,"ED19",97.6237173998365
"361",1,"class",1,NA,"ca",101.506585481883,"ED19A",97.6672684565266
"362",1,"class",2,NA,"ca",1.37961297854873,"ED19A",97.6672684565266
"363",1,"class",3,NA,"ca",60.90609347878,"ED19A",97.6672684565266
"364",1,"class",4,NA,"ca",4.32996509624076,"ED19A",97.6672684565266
"365",1,"class",5,NA,"ca",6.89326638792711,"ED19A",97.6672684565266
"366",1,"class",6,NA,"ca",0.5660950369729,"ED19A",97.6672684565266
